ID,Label,Glottocode,ISO639P3code,Name,Family,Latitude,Longitude,Project,ProjectFile,EntryDate,Comment,Link,Set
v_northernpaiutenort2954,Northern_Paiute_nort2954,nort2954,pao,Northern Paiute,Uto-Aztecan,40.0799,-119.536,varikin,Northern_Paiute_nort2954.txt,NA,,NA,Varikin
v_northernpomonort2966,Northern_Pomo_nort2966,nort2966,pej,Northern Pomo,,39.1084,-123.209,varikin,Northern_Pomo_nort2966.txt,NA,,NA,Varikin
v_northernsaminort2671,Northern_Sami_nort2671,nort2671,sme,North Saami,Uralic,68.725,22.1113,varikin,Northern_Sami_nort2671.txt,NA,,NA,Varikin
v_northerntepehuannort2959,Northern_Tepehuan_nort2959,nort2959,ntp,Northern Tepehuan,Uto-Aztecan,26.4348,-107.379,varikin,Northern_Tepehuan_nort2959.txt,NA,,NA,Varikin
v_northmarquesannort2845,North_Marquesan_nort2845,nort2845,mrq,North Marquesan,Austronesian,-8.89412,-140.108,varikin,North_Marquesan_nort2845.txt,NA,,NA,Varikin
v_northnorthernpaiutenort1551,North_Northern_Paiute_nort1551,nort1551,,North Northern Paiute,Uto-Aztecan,,,varikin,North_Northern_Paiute_nort1551.txt,NA,,NA,Varikin
v_northwesternmaidunort2951,Northwestern_Maidu_nort2951,nort2951,mjd,Northwest Maidu,,39.6721,-121.368,varikin,Northwestern_Maidu_nort2951.txt,NA,,NA,Varikin
v_norwegianbokmalnorw1259,Norwegian_Bokmål_norw1259,norw1259,nob,Norwegian Bokmål,Indo-European,61.112,8.886,varikin,Norwegian_Bokmål_norw1259.txt,NA,,NA,Varikin
v_nsongsong1299,Nsong_song1299,song1299,soo,Nsong,Atlantic-Congo,-4.55057,18.4978,varikin,Nsong_song1299.txt,NA,,NA,Varikin
v_nuuchahnulthnuuc1236,Nuu_Chah_Nulth_nuuc1236,nuuc1236,nuk,Nuu-chah-nulth,,49.67,-126.67,varikin,Nuu_Chah_Nulth_nuuc1236.txt,NA,,NA,Varikin
v_nyakyusanyak1260,Nyakyusa_nyak1260,nyak1260,nyy,Nyakyusa-Ngonde,Atlantic-Congo,-9.71018,33.7763,varikin,Nyakyusa_nyak1260.txt,NA,,NA,Varikin
v_nyamalnyam1271,Nyamal_nyam1271,nyam1271,nly,Nyamal,Pama-Nyungan,-21.6092,119.693,varikin,Nyamal_nyam1271.txt,NA,,NA,Varikin
v_nyangumartanyan1301,Nyangumarta_nyan1301,nyan1301,nna,Nyangumarta,Pama-Nyungan,-20.6271,121.391,varikin,Nyangumarta_nyan1301.txt,NA,,NA,Varikin
v_nyoronyor1246,Nyoro_nyor1246,nyor1246,nyo,Nyoro,Atlantic-Congo,0.95294,31.3493,varikin,Nyoro_nyor1246.txt,NA,,NA,Varikin
v_oduoduu1239,O_du_oduu1239,oduu1239,tyh,O'du,Austroasiatic,19.3497,104.106,varikin,O_du_oduu1239.txt,NA,,NA,Varikin
v_oldaramaicolda1245,Old_Aramaic_olda1245,olda1245,oar,Old Aramaic-Sam'alian,Afro-Asiatic,32.84,37,varikin,Old_Aramaic_olda1245.txt,NA,,NA,Varikin
v_oldchurchslavonicchur1257,Old_Church_Slavonic_chur1257,chur1257,chu,Church Slavic,Indo-European,43.7171,22.8442,varikin,Old_Church_Slavonic_chur1257.txt,NA,,NA,Varikin
v_oldenglishca4501100olde1238,Old_English_ca_450_1100__olde1238,olde1238,ang,Old English (ca. 450-1100),Indo-European,51.06,-1.31,varikin,Old_English_ca_450_1100__olde1238.txt,NA,,NA,Varikin
v_oldhighgermanca7501050oldh1241,Old_High_German_ca_750_1050__oldh1241,oldh1241,goh,Old High German (ca. 750-1050),Indo-European,52,10,varikin,Old_High_German_ca_750_1050__oldh1241.txt,NA,,NA,Varikin
v_oldirisholdi1245,Old_Irish_oldi1245,oldi1245,sga,Early Irish,Indo-European,53,-8,varikin,Old_Irish_oldi1245.txt,NA,,NA,Varikin
v_oldnorseoldn1244,Old_Norse_oldn1244,oldn1244,non,Old Norse,Indo-European,63.42,10.38,varikin,Old_Norse_oldn1244.txt,NA,,NA,Varikin
v_oldprussianprus1238,Old_Prussian_prus1238,prus1238,prg,Old Prussian,Indo-European,52.394,14.757,varikin,Old_Prussian_prus1238.txt,NA,,NA,Varikin
v_oldrussianoldr1238,Old_Russian_oldr1238,oldr1238,orv,Old Russian,Indo-European,54.813,31.827,varikin,Old_Russian_oldr1238.txt,NA,,NA,Varikin
v_oldwelsholdw1239,Old_Welsh_oldw1239,oldw1239,owl,Old-Middle Welsh,Indo-European,52.582,-4.089,varikin,Old_Welsh_oldw1239.txt,NA,,NA,Varikin
v_ontongjavaonto1237,Ontong_Java_onto1237,onto1237,ojv,Luangiua,Austronesian,-5.49029,159.701,varikin,Ontong_Java_onto1237.txt,NA,,NA,Varikin
v_opataopat1246,Opata_opat1246,opat1246,opt,Teguima,Uto-Aztecan,31.15211,-110.06212,varikin,Opata_opat1246.txt,NA,,NA,Varikin
v_oriyaoriy1255,Oriya_oriy1255,oriy1255,ory,Odia,Indo-European,21,85,varikin,Oriya_oriy1255.txt,NA,,NA,Varikin
v_orokoorok1266,Oroko_orok1266,orok1266,bdu,Oroko,Atlantic-Congo,4.89504,9.15209,varikin,Oroko_orok1266.txt,NA,,NA,Varikin
v_ossetianosse1243,Ossetian_osse1243,osse1243,,Modern Ossetic,Indo-European,42.98,44.61,varikin,Ossetian_osse1243.txt,NA,,NA,Varikin
v_osseticosse1245,Ossetic_osse1245,osse1245,,Ossetic,Indo-European,,,varikin,Ossetic_osse1245.txt,NA,,NA,Varikin
v_paakantyidarl1243,Paakantyi_darl1243,darl1243,drl,Paakantyi,Pama-Nyungan,-32.7021,142.695,varikin,Paakantyi_darl1243.txt,NA,,NA,Varikin
v_paezpaez1247,Páez_paez1247,paez1247,pbb,Páez,,2.61516,-76.31254,varikin,Páez_paez1247.txt,NA,,NA,Varikin
v_paliyanpali1274,Paliyan_pali1274,pali1274,pcf,Paliyan,Dravidian,10.087,77.1863,varikin,Paliyan_pali1274.txt,NA,,NA,Varikin
v_panjabipanj1256,Panjabi_panj1256,panj1256,pan,Eastern Panjabi,Indo-European,30.0368,75.6702,varikin,Panjabi_panj1256.txt,NA,,NA,Varikin
v_pashtopash1269,Pashto_pash1269,pash1269,,Pashto,Indo-European,,,varikin,Pashto_pash1269.txt,NA,,NA,Varikin
v_payungubayu1240,Payungu_bayu1240,bayu1240,bxj,Bayungu,Pama-Nyungan,-23.3809,114.108,varikin,Payungu_bayu1240.txt,NA,,NA,Varikin
v_phendephen1239,Phende_phen1239,phen1239,pem,Phende,Atlantic-Congo,-5.64735,19.8275,varikin,Phende_phen1239.txt,NA,,NA,Varikin
v_pilagapila1245,Pilagá_pila1245,pila1245,plg,Pilagá,,-25.0058,-60.1537,varikin,Pilagá_pila1245.txt,NA,,NA,Varikin
v_pimadeyepachicchih1238,Pima_de_Yepáchic_chih1238,chih1238,,Chihuahua Pima Bajo,Uto-Aztecan,,,varikin,Pima_de_Yepáchic_chih1238.txt,NA,,NA,Varikin
v_pinjipinj1243,Pinji_pinj1243,pinj1243,pic,Pinji,Atlantic-Congo,-1.90305,11.223,varikin,Pinji_pinj1243.txt,NA,,NA,Varikin
v_pintupiluritjapint1250,PintupiLuritja_pint1250,pint1250,piu,Pintupi-Luritja,Pama-Nyungan,-23.2963,130.643,varikin,PintupiLuritja_pint1250.txt,NA,,NA,Varikin
v_pipilpipi1250,Pipil_pipi1250,pipi1250,ppl,Pipil,Uto-Aztecan,13.8931,-89.443,varikin,Pipil_pipi1250.txt,NA,,NA,Varikin
v_pirriyapirr1240,Pirriya_pirr1240,pirr1240,xpa,Pirriya,Pama-Nyungan,-25.48006595,142.5485119,varikin,Pirriya_pirr1240.txt,NA,,NA,Varikin
v_pitjantjatjarapitj1243,Pitjantjatjara_pitj1243,pitj1243,pjt,Pitjantjatjara,Pama-Nyungan,-26.9704,131.357,varikin,Pitjantjatjara_pitj1243.txt,NA,,NA,Varikin
v_pittapittapitt1247,Pitta_Pitta_pitt1247,pitt1247,pit,Pitta Pitta,Pama-Nyungan,-22.7952,139.983,varikin,Pitta_Pitta_pitt1247.txt,NA,,NA,Varikin
v_pokomopoko1261,Pokomo_poko1261,poko1261,pkb,Pokomo,Atlantic-Congo,-2.31587,40.2897,varikin,Pokomo_poko1261.txt,NA,,NA,Varikin
v_polcipolc1243,Polci_polc1243,polc1243,plj,Polci,Afro-Asiatic,10.0258,9.53362,varikin,Polci_polc1243.txt,NA,,NA,Varikin
v_polishpoli1260,Polish_poli1260,poli1260,pol,Polish,Indo-European,51.8439,18.6255,varikin,Polish_poli1260.txt,NA,,NA,Varikin
v_portugueseport1283,Portuguese_port1283,port1283,por,Portuguese,Indo-European,39.91,-8.1,varikin,Portuguese_port1283.txt,NA,,NA,Varikin
v_praiphai1238,Prai_phai1238,phai1238,prt,Prai,Austroasiatic,19.0383,101.218,varikin,Prai_phai1238.txt,NA,,NA,Varikin
v_puinavepuin1248,Puinave_puin1248,puin1248,pui,Puinave,,3.92974,-67.6886,varikin,Puinave_puin1248.txt,NA,,NA,Varikin
v_pumepume1238,Pumé_pume1238,pume1238,yae,Pumé,,7.10677,-67.5996,varikin,Pumé_pume1238.txt,NA,,NA,Varikin
v_punupunu1239,Punu_punu1239,punu1239,puu,Punu,Atlantic-Congo,-2.67362,11.6714,varikin,Punu_punu1239.txt,NA,,NA,Varikin
v_puyumapuyu1239,Puyuma_puyu1239,puyu1239,pyu,Puyuma,Austronesian,22.643,120.996,varikin,Puyuma_puyu1239.txt,NA,,NA,Varikin
v_qawasquarqawa1238,Qawasquar_qawa1238,qawa1238,alc,Qawasqar,,-49.303195,-74.707536,varikin,Qawasquar_qawa1238.txt,NA,,NA,Varikin
v_quechanquec1382,Quechan_quec1382,quec1382,yum,Quechan,,32.7859,-114.599,varikin,Quechan_quec1382.txt,NA,,NA,Varikin
v_raroianstuam1242,Raroians_tuam1242,tuam1242,pmt,Tuamotuan,Austronesian,-16.17259,-146.321755,varikin,Raroians_tuam1242.txt,NA,,NA,Varikin
v_rennellislandersrenn1242,Rennell_Islanders_renn1242,renn1242,mnv,Rennell-Bellona,Austronesian,-11.6237,160.265,varikin,Rennell_Islanders_renn1242.txt,NA,,NA,Varikin
v_ritharrngurita1239,Ritharrngu_rita1239,rita1239,rit,Ritarungo,Pama-Nyungan,-13.4559,135.259,varikin,Ritharrngu_rita1239.txt,NA,,NA,Varikin
v_romanianroma1327,Romanian_roma1327,roma1327,ron,Romanian,Indo-European,46.3913,24.2256,varikin,Romanian_roma1327.txt,NA,,NA,Varikin
v_rotinesetermanuterm1237,Rotinese_Termanu__term1237,term1237,twu,Termanu,Austronesian,-10.7326,123.169,varikin,Rotinese_Termanu__term1237.txt,NA,,NA,Varikin
v_rotumansrotu1241,Rotumans_rotu1241,rotu1241,rtm,Rotuman,Austronesian,-12.5008,177.066,varikin,Rotumans_rotu1241.txt,NA,,NA,Varikin
v_rundirund1242,Rundi_rund1242,rund1242,run,Rundi,Atlantic-Congo,-2.94,29.97,varikin,Rundi_rund1242.txt,NA,,NA,Varikin
v_russianruss1263,Russian_russ1263,russ1263,rus,Russian,Indo-European,59,50,varikin,Russian_russ1263.txt,NA,,NA,Varikin
v_rutulshin1265,Rutul_shin1265,shin1265,,Shina (Nakh-Daghestan),Nakh-Daghestanian,,,varikin,Rutul_shin1265.txt,NA,,NA,Varikin
v_saasaaa1240,Sa_a_saaa1240,saaa1240,apb,Sa'a,Austronesian,-9.60258,161.467,varikin,Sa_a_saaa1240.txt,NA,,NA,Varikin
v_sakatasaka1287,Sakata_saka1287,saka1287,skt,Sakata,Atlantic-Congo,-2.85653,17.9669,varikin,Sakata_saka1287.txt,NA,,NA,Varikin
v_sakesake1247,Sake_sake1247,sake1247,sak,Sake,Atlantic-Congo,0.25188,11.787,varikin,Sake_sake1247.txt,NA,,NA,Varikin
v_samoansamo1305,Samoan_samo1305,samo1305,smo,Samoan,Austronesian,-13.92,-171.83,varikin,Samoan_samo1305.txt,NA,,NA,Varikin
v_sanapanasana1298,Sanapana_sana1298,sana1298,spn,Sanapaná,,-22.49,-58.38,varikin,Sanapana_sana1298.txt,NA,,NA,Varikin
v_sangosang1331,Sango_sang1331,sang1331,sng,Sanga (Democratic Republic of Congo),Atlantic-Congo,-10.0236,26.8462,varikin,Sango_sang1331.txt,NA,,NA,Varikin
v_sangusang1333,Sangu_sang1333,sang1333,snq,Sangu (Gabon),Atlantic-Congo,-1.52694,11.9098,varikin,Sangu_sang1333.txt,NA,,NA,Varikin
v_sangutanzaniasang1330,Sangu_Tanzania__sang1330,sang1330,sbp,Sangu (Tanzania),Atlantic-Congo,-8.4,33.9,varikin,Sangu_Tanzania__sang1330.txt,NA,,NA,Varikin
v_sansalvadorkongosans1272,San_Salvador_Kongo_sans1272,sans1272,kwy,Cimbala-Cizali,Atlantic-Congo,-5.33539,13.3587,varikin,San_Salvador_Kongo_sans1272.txt,NA,,NA,Varikin
v_sanskritsans1269,Sanskrit_sans1269,sans1269,san,Sanskrit,Indo-European,20,77,varikin,Sanskrit_sans1269.txt,NA,,NA,Varikin
v_sardiniansard1257,Sardinian_sard1257,sard1257,,Sardinian,Indo-European,,,varikin,Sardinian_sard1257.txt,NA,,NA,Varikin
v_saterfriesischsate1242,Saterfriesisch_sate1242,sate1242,stq,Ems-Weser Frisian,Indo-European,53.117,7.721,varikin,Saterfriesisch_sate1242.txt,NA,,NA,Varikin
v_sekiseki1238,Seki_seki1238,seki1238,syi,Seki,Atlantic-Congo,1.52302,9.79206,varikin,Seki_seki1238.txt,NA,,NA,Varikin
v_selknamonaa1245,Selk_nam_onaa1245,onaa1245,ona,Selk'nam,,-54,-68.5,varikin,Selk_nam_onaa1245.txt,NA,,NA,Varikin
v_selkupselk1253,Selkup_selk1253,selk1253,sel,Selkup,Uralic,59.9409,82.3004,varikin,Selkup_selk1253.txt,NA,,NA,Varikin
v_serbocroationsout1528,Serbocroation_sout1528,sout1528,hbs,Serbian-Croatian-Bosnian,Indo-European,44.15,18.81,varikin,Serbocroation_sout1528.txt,NA,,NA,Varikin
v_serbsserb1264,Serbs_serb1264,serb1264,srp,Serbian Standard,Indo-European,44.3238,21.9192,varikin,Serbs_serb1264.txt,NA,,NA,Varikin
v_seriseri1257,Seri_seri1257,seri1257,sei,Seri,,28.9877,-112.384,varikin,Seri_seri1257.txt,NA,,NA,Varikin
v_serranoserr1255,Serrano_serr1255,serr1255,ser,Serrano,Uto-Aztecan,33.9479,-116.772,varikin,Serrano_serr1255.txt,NA,,NA,Varikin
v_shastashas1239,Shasta_shas1239,shas1239,sht,Shasta,,41.7587,-122.738,varikin,Shasta_shas1239.txt,NA,,NA,Varikin
v_shipiboship1254,Shipibo_ship1254,ship1254,shp,Shipibo-Conibo,Pano-Tacanan,-7.17105,-74.8219,varikin,Shipibo_ship1254.txt,NA,,NA,Varikin
v_shishii1238,Shi_shii1238,shii1238,shr,Shi,Atlantic-Congo,-2.55777,28.6122,varikin,Shi_shii1238.txt,NA,,NA,Varikin
v_shonashon1251,Shona_shon1251,shon1251,sna,Shona,Atlantic-Congo,-17.20849,29.75725,varikin,Shona_shon1251.txt,NA,,NA,Varikin
v_shoshonishos1248,Shoshoni_shos1248,shos1248,shh,Shoshoni,Uto-Aztecan,41,-116,varikin,Shoshoni_shos1248.txt,NA,,NA,Varikin
v_sindhisind1272,Sindhi_sind1272,sind1272,snd,Sindhi,Indo-European,26,69,varikin,Sindhi_sind1272.txt,NA,,NA,Varikin
v_sinhalasinh1246,Sinhala_sinh1246,sinh1246,sin,Sinhala,Indo-European,8,81,varikin,Sinhala_sinh1246.txt,NA,,NA,Varikin
v_sionsion1247,Sion_sion1247,sion1247,snn,Siona-Tetete,,0.31733,-76.0237,varikin,Sion_sion1247.txt,NA,,NA,Varikin
v_sirasira1266,Sira_sira1266,sira1266,swj,Sira,Atlantic-Congo,-1.78084,10.4635,varikin,Sira_sira1266.txt,NA,,NA,Varikin
v_slovakianslov1269,Slovakian_slov1269,slov1269,slk,Slovak,Indo-European,48.545705,18.78479,varikin,Slovakian_slov1269.txt,NA,,NA,Varikin
v_slovenianslov1268,Slovenian_slov1268,slov1268,slv,Slovenian,Indo-European,46.2543,14.7766,varikin,Slovenian_slov1268.txt,NA,,NA,Varikin
v_sogasoga1242,Soga_soga1242,soga1242,xog,Soga,Atlantic-Congo,0.40456,33.3942,varikin,Soga_soga1242.txt,NA,,NA,Varikin
v_songoorasong1300,Songoora_song1300,song1300,sod,Songoora,Atlantic-Congo,-2.21871,26.3477,varikin,Songoora_song1300.txt,NA,,NA,Varikin
v_southeasterntepehuanosout2976,Southeastern_Tepehuano_sout2976,sout2976,stp,Southeastern Tepehuan,Uto-Aztecan,23.1584,-103.983,varikin,Southeastern_Tepehuano_sout2976.txt,NA,,NA,Varikin
v_southerncoastaltsimshiannucl1649,Southern_Coastal_Tsimshian_nucl1649,nucl1649,tsi,Southern-Coastal Tsimshian,,52.59103,-128.544545,varikin,Southern_Coastal_Tsimshian_nucl1649.txt,NA,,NA,Varikin
v_southernpaiutesout2969,Southern_Paiute_sout2969,sout2969,,Southern Paiute,Uto-Aztecan,37,-114,varikin,Southern_Paiute_sout2969.txt,NA,,NA,Varikin
v_southerntepehuansout2975,Southern_Tepehuan_sout2975,sout2975,,Southern Tepehuan,Uto-Aztecan,,,varikin,Southern_Tepehuan_sout2975.txt,NA,,NA,Varikin
v_southerntepehuanwsout2977,Southern_Tepehuan_W__sout2977,sout2977,tla,Southwestern Tepehuan,Uto-Aztecan,23.2553,-104.688,varikin,Southern_Tepehuan_W__sout2977.txt,NA,,NA,Varikin
v_southernuteutee1244,Southern_Ute_utee1244,utee1244,,Ute,Uto-Aztecan,38,-109,varikin,Southern_Ute_utee1244.txt,NA,,NA,Varikin
v_southmarquesansout2866,South_Marquesan_sout2866,sout2866,mqm,South Marquesan,Austronesian,-9.75663,-138.979,varikin,South_Marquesan_sout2866.txt,NA,,NA,Varikin
v_standardcatalanstan1289,Standard_Catalan_stan1289,stan1289,cat,Catalan,Indo-European,41.453,1.569,varikin,Standard_Catalan_stan1289.txt,NA,,NA,Varikin
v_standardenglishstan1293,Standard_English_stan1293,stan1293,eng,English,Indo-European,53,-1,varikin,Standard_English_stan1293.txt,NA,,NA,Varikin
v_standardfrenchstan1290,Standard_French_stan1290,stan1290,fra,French,Indo-European,48,2,varikin,Standard_French_stan1290.txt,NA,,NA,Varikin
v_standardgermanstan1295,Standard_German_stan1295,stan1295,deu,German,Indo-European,48.649,12.4676,varikin,Standard_German_stan1295.txt,NA,,NA,Varikin
v_standardspanishstan1288,Standard_Spanish_stan1288,stan1288,spa,Spanish,Indo-European,40.4414,-1.11788,varikin,Standard_Spanish_stan1288.txt,NA,,NA,Varikin
v_sukumasuku1261,Sukuma_suku1261,suku1261,suk,Sukuma,Atlantic-Congo,-3.16082,32.8765,varikin,Sukuma_suku1261.txt,NA,,NA,Varikin
v_sukusuku1259,Suku_suku1259,suku1259,sub,Suku,Atlantic-Congo,-5.76495,17.7736,varikin,Suku_suku1259.txt,NA,,NA,Varikin
v_sumbwasumb1240,Sumbwa_sumb1240,sumb1240,suw,Sumbwa,Atlantic-Congo,-3.47335,31.9457,varikin,Sumbwa_sumb1240.txt,NA,,NA,Varikin
v_suundisuun1239,Suundi_suun1239,suun1239,sdj,Suundi,Atlantic-Congo,-4.58488,13.3212,varikin,Suundi_suun1239.txt,NA,,NA,Varikin
v_swedishswed1254,Swedish_swed1254,swed1254,swe,Swedish,Indo-European,59.800634,17.389526,varikin,Swedish_swed1254.txt,NA,,NA,Varikin
v_taabwashil1264,Taabwa_shil1264,shil1264,,Shila,Atlantic-Congo,,,varikin,Taabwa_shil1264.txt,NA,,NA,Varikin
v_tahitianstahi1242,Tahitians_tahi1242,tahi1242,tah,Tahitian,Austronesian,-17.6485,-149.45,varikin,Tahitians_tahi1242.txt,NA,,NA,Varikin
v_tajiktaji1245,Tajik_taji1245,taji1245,tgk,Tajik,Indo-European,38.8213,68.5549,varikin,Tajik_taji1245.txt,NA,,NA,Varikin
v_tamiltami1289,Tamil_tami1289,tami1289,tam,Tamil,Dravidian,10.520219,78.825989,varikin,Tamil_tami1289.txt,NA,,NA,Varikin
v_tanalatana1285,Tanala_tana1285,tana1285,,Tanala,Austronesian,,,varikin,Tanala_tana1285.txt,NA,,NA,Varikin
v_tarahumaracent2131,Tarahumara_cent2131,cent2131,tar,Central Tarahumara,Uto-Aztecan,27.5648,-107.154,varikin,Tarahumara_cent2131.txt,NA,,NA,Varikin
v_tehuelchetehu1242,Tehuelche_tehu1242,tehu1242,teh,Tehuelche,,-47.5796,-68.3235,varikin,Tehuelche_tehu1242.txt,NA,,NA,Varikin
v_telugutelu1262,Telugu_telu1262,telu1262,tel,Telugu,Dravidian,16.4529,78.7024,varikin,Telugu_telu1262.txt,NA,,NA,Varikin
v_temitemi1247,Temi_temi1247,temi1247,soz,Temi,Atlantic-Congo,-2.19303,35.8035,varikin,Temi_temi1247.txt,NA,,NA,Varikin
v_tetelatete1250,Tetela_tete1250,tete1250,tll,Tetela,Atlantic-Congo,-4.29314,24.546,varikin,Tetela_tete1250.txt,NA,,NA,Varikin
v_tikopiatiko1237,Tikopia_tiko1237,tiko1237,tkp,Tikopia,Austronesian,-12.2766,168.822,varikin,Tikopia_tiko1237.txt,NA,,NA,Varikin
v_tivtivv1240,Tiv_tivv1240,tivv1240,tiv,Tiv,Atlantic-Congo,6.88039,9.26287,varikin,Tiv_tivv1240.txt,NA,,NA,Varikin
v_tlingittlin1245,Tlingit_tlin1245,tlin1245,tli,Tlingit,,59.4447,-135.29,varikin,Tlingit_tlin1245.txt,NA,,NA,Varikin
v_tobatoba1269,Toba_toba1269,toba1269,tob,Toba,,-23.77,-61.96,varikin,Toba_toba1269.txt,NA,,NA,Varikin
v_todatoda1252,Toda_toda1252,toda1252,tcx,Toda,Dravidian,11.4184,77.0168,varikin,Toda_toda1252.txt,NA,,NA,Varikin
v_tohonooodhamtoho1245,Tohono_O_odham_toho1245,toho1245,ood,Tohono O'odham,Uto-Aztecan,31.7973,-111.995,varikin,Tohono_O_odham_toho1245.txt,NA,,NA,Varikin
v_tokelautoke1240,Tokelau_toke1240,toke1240,tkl,Tokelau,Austronesian,-9.227642,-171.780833,varikin,Tokelau_toke1240.txt,NA,,NA,Varikin
v_tokharianatokh1242,Tokharian_A_tokh1242,tokh1242,xto,Tokharian A,Indo-European,42.98,89.18,varikin,Tokharian_A_tokh1242.txt,NA,,NA,Varikin
v_tokharianbtokh1243,Tokharian_B_tokh1243,tokh1243,txb,Tokharian B,Indo-European,41.65,82.9,varikin,Tokharian_B_tokh1243.txt,NA,,NA,Varikin
v_tolowatolo1259,Tolowa_tolo1259,tolo1259,tol,Tolowa-Chetco,,41.9192,-124.1,varikin,Tolowa_tolo1259.txt,NA,,NA,Varikin
v_tongantong1325,Tongan_tong1325,tong1325,ton,Tonga (Tonga Islands),Austronesian,-21.17,-175.25,varikin,Tongan_tong1325.txt,NA,,NA,Varikin
v_tonganyasatong1321,Tonga_Nyasa__tong1321,tong1321,tog,Tonga (Nyasa),Atlantic-Congo,-12.0816,34.0613,varikin,Tonga_Nyasa__tong1321.txt,NA,,NA,Varikin
v_tongarevanspenr1237,Tongarevans_penr1237,penr1237,pnh,Māngarongaro,Austronesian,-9.082238,-157.922908,varikin,Tongarevans_penr1237.txt,NA,,NA,Varikin
v_toorotoor1238,Tooro_toor1238,toor1238,ttj,Tooro,Atlantic-Congo,0.57291,30.6389,varikin,Tooro_toor1238.txt,NA,,NA,Varikin
v_trinitariotrin1274,Trinitario_trin1274,trin1274,trn,Trinitario,Arawakan,-15.3331,-65.4096,varikin,Trinitario_trin1274.txt,NA,,NA,Varikin
v_trumaitrum1247,Trumai_trum1247,trum1247,tpy,Trumai,,-11.8119,-53.5717,varikin,Trumai_trum1247.txt,NA,,NA,Varikin
v_tsaangitsaa1242,Tsaangi_tsaa1242,tsaa1242,tsa,Tsaangi,Atlantic-Congo,-2.29245,12.7581,varikin,Tsaangi_tsaa1242.txt,NA,,NA,Varikin
v_tsafikicolo1249,Tsafiki_colo1249,colo1249,csn,Colombian Sign Language,,5.33532,-75.4464,varikin,Tsafiki_colo1249.txt,NA,,NA,Varikin
v_tsogotsog1243,Tsogo_tsog1243,tsog1243,tsv,Tsogo,Atlantic-Congo,-1.55469,11.1359,varikin,Tsogo_tsog1243.txt,NA,,NA,Varikin
v_tsongatson1249,Tsonga_tson1249,tson1249,tso,Tsonga,Atlantic-Congo,-23.5754,31.8105,varikin,Tsonga_tson1249.txt,NA,,NA,Varikin
v_tswanatswa1253,Tswana_tswa1253,tswa1253,tsn,Tswana,Atlantic-Congo,-24.368,24.7587,varikin,Tswana_tswa1253.txt,NA,,NA,Varikin
v_tubartuba1279,Tubar_tuba1279,tuba1279,tbu,Tubar,Uto-Aztecan,30,-111,varikin,Tubar_tuba1279.txt,NA,,NA,Varikin
v_tubatulabaltuba1278,Tübatülabal_tuba1278,tuba1278,tub,Tübatulabal,Uto-Aztecan,35.327,-117.163,varikin,Tübatülabal_tuba1278.txt,NA,,NA,Varikin
v_tucanotuca1252,Tucano_tuca1252,tuca1252,tuo,Tucano,,0.579755,-69.5763,varikin,Tucano_tuca1252.txt,NA,,NA,Varikin
v_tumpishashoshonipana1305,Tümpisha_Shoshoni_pana1305,pana1305,par,Panamint,Uto-Aztecan,36.0007,-117.901,varikin,Tümpisha_Shoshoni_pana1305.txt,NA,,NA,Varikin
v_tundranenetsnene1249,Tundra_Nenets_nene1249,nene1249,yrk,Tundra Nenets,Uralic,66.1775,71.0234,varikin,Tundra_Nenets_nene1249.txt,NA,,NA,Varikin
v_tupinambatupi1273,Tupinambá_tupi1273,tupi1273,tpn,Tupinambá,Tupian,-22.807778,-42.106389,varikin,Tupinambá_tupi1273.txt,NA,,NA,Varikin
v_tuyucatuyu1244,Tuyuca_tuyu1244,tuyu1244,tue,Tuyuca,,0.39441,-70.043515,varikin,Tuyuca_tuyu1244.txt,NA,,NA,Varikin
v_tzeltaltzel1254,Tzeltal_tzel1254,tzel1254,tzh,Tzeltal,,16.6384,-92.2786,varikin,Tzeltal_tzel1254.txt,NA,,NA,Varikin
v_udmurtudmu1245,Udmurt_udmu1245,udmu1245,udm,Udmurt,Uralic,56.12921,52.63548,varikin,Udmurt_udmu1245.txt,NA,,NA,Varikin
v_ukrainianukra1253,Ukrainian_ukra1253,ukra1253,ukr,Ukrainian,Indo-European,49.796,29.945,varikin,Ukrainian_ukra1253.txt,NA,,NA,Varikin
v_ulawaulaw1237,Ulawa_ulaw1237,ulaw1237,,Ulawa,Austronesian,,,varikin,Ulawa_ulaw1237.txt,NA,,NA,Varikin
v_umbunduumbu1257,Umbundu_umbu1257,umbu1257,umb,Umbundu,Atlantic-Congo,-12.4763,14.4148,varikin,Umbundu_umbu1257.txt,NA,,NA,Varikin
v_umpilaumpi1239,Umpila_umpi1239,umpi1239,ump,Umpila,Pama-Nyungan,-13.1528,143.467,varikin,Umpila_umpi1239.txt,NA,,NA,Varikin
v_urduurdu1245,Urdu_urdu1245,urdu1245,urd,Urdu,Indo-European,25,67,varikin,Urdu_urdu1245.txt,NA,,NA,Varikin
v_vendavend1245,Venda_vend1245,vend1245,ven,Venda,Atlantic-Congo,-22.188,29.9523,varikin,Venda_vend1245.txt,NA,,NA,Varikin
v_vepsveps1250,Veps_veps1250,veps1250,vep,Veps,Uralic,60.3353,34.7865,varikin,Veps_veps1250.txt,NA,,NA,Varikin
v_vilivili1238,Vili_vili1238,vili1238,vif,Vili,Atlantic-Congo,-4.06716,11.3804,varikin,Vili_vili1238.txt,NA,,NA,Varikin
